id,address,flow,year,funktion_3_title,funktion_3_address,einzelplan_1_title,gruppe_2_address,gruppe_3_address,gruppe_2_title,gruppe_1_address,einzelplan_1_address,funktion_2_title,account,name,title,gruppe_1_title,einzelplan_2_address,value,funktion_1_title,funktion_2_address,gruppe_3_title,einzelplan_2_title,funktion_1_address,flexible
4438,050268191,ausgaben,2012,Sonstiges,029,Auswärtiges Amt,68,681,Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche,6,05,Auswärtige Angelegenheiten,funktion,0502 681 91 - 029,Verleihung von Preisen im Rahmen bilateraler Beziehungen,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,0502,25,Allgemeine Dienste,02,"Renten, Unterstützungen und sonstige Geldleistungen an natürliche Personen",Allgemeine Bewilligungen,0,0
4439,150154741,ausgaben,2012,Politische Führung,011,Bundesministerium für Gesundheit,54,547,Sächliche Verwaltungsausgaben (Obergruppe 54),5,15,Politische Führung und zentrale Verwaltung,funktion,1501 547 41 - 011,Nicht aufteilbare sächliche Verwaltungsausgaben,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1501,70,Allgemeine Dienste,01,Nicht aufteilbare sächliche Verwaltungsausgaben,Bundesministerium,0,1
4440,060853909,ausgaben,2012,Statistischer Dienst,014,Bundesministerium des Innern,53,539,Sächliche Verwaltungsausgaben (Obergruppe 53),5,06,Politische Führung und zentrale Verwaltung,funktion,0608 539 09 - 014,Vermischte Verwaltungsausgaben,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0608,200,Allgemeine Dienste,01,Sonstiges,Statistisches Bundesamt,0,1
4441,160142201,ausgaben,2012,Politische Führung,011,"Bundesministerium für Umwelt, Naturschutz und Reaktorsicherheit",42,422,Bezüge und Nebenleistungen,4,16,Politische Führung und zentrale Verwaltung,funktion,1601 422 01 - 011,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Personalausgaben,1601,32095,Allgemeine Dienste,01,Bezüge und Nebenleistungen der Beamten und Richter,Bundesministerium,0,1
4442,100289309,ausgaben,2012,Sonstiges,549,"Bundesministerium für Ernährung, Landwirtschaft und Verbraucherschutz",89,893,Zuschüsse für Investitionen an sonstige Bereiche,8,10,Sonstige Bereiche,funktion,1002 893 09 - 549,Zuschüsse zur Förderung von Modell- und Demonstrationsvorhaben,Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,1002,0,"Ernährung, Landwirtschaft und Forsten",54,Zuschüsse für Investitionen an Sonstige im Inland,Allgemeine Bewilligungen,5,0
4443,120371101,ausgaben,2012,Wasserstraßen und Häfen,712,"Bundesministerium für Verkehr, Bau und Stadtentwicklung",71,711,Baumaßnahmen,7,12,Verwaltung,funktion,1203 711 01 - 712,"Kleine Neu- , Um- und Erweiterungsbauten",Baumaßnahmen,1203,1500,Verkehrs- und Nachrichtenwesen,71,Baumaßnahmen,Wasser- und Schifffahrtsverwaltung des Bundes - Bundeswasserstraßen -,7,1
4444,150642271,ausgaben,2012,Forschung und experimentelle Entwicklung zu gesellschaftlichen Strukturen und Beziehungen (Einzelmaßnahmen),175,Bundesministerium für Gesundheit,42,422,Bezüge und Nebenleistungen,4,15,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",funktion,1506 422 71 - 175,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Personalausgaben,1506,433,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",17,Bezüge und Nebenleistungen der Beamten und Richter,Paul-Ehrlich-Institut,1,0
4445,110142201,ausgaben,2012,Politische Führung,011,Bundesministerium für Arbeit und Soziales,42,422,Bezüge und Nebenleistungen,4,11,Politische Führung und zentrale Verwaltung,funktion,1101 422 01 - 011,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Personalausgaben,1101,34719,Allgemeine Dienste,01,Bezüge und Nebenleistungen der Beamten und Richter,Bundesministerium,0,1
4446,110142202,ausgaben,2012,Politische Führung,011,Bundesministerium für Arbeit und Soziales,42,422,Bezüge und Nebenleistungen,4,11,Politische Führung und zentrale Verwaltung,funktion,1101 422 02 - 011,Bezüge und Nebenleistungen der beamteten Hilfskräfte,Personalausgaben,1101,2402,Allgemeine Dienste,01,Bezüge und Nebenleistungen der Beamten und Richter,Bundesministerium,0,1
4447,064067114,ausgaben,2012,Vertriebene und Spätaussiedler,246,Bundesministerium des Innern,67,671,Erstattungen an sonstige Bereiche,6,06,Soziale Leistungen für Folgen von Krieg und politischen Ereignissen,funktion,0640 671 14 - 246,Kosten der Rückführung von Deutschen,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,0640,312,"Soziale Sicherung, soziale Kriegsfolgeaufgaben, Wiedergutmachung",24,Erstattungen an Inland,"Bewilligungen für Spätaussiedler, Minderheiten und Vertriebene",2,0
4448,064067115,ausgaben,2012,Vertriebene und Spätaussiedler,246,Bundesministerium des Innern,67,671,Erstattungen an sonstige Bereiche,6,06,Soziale Leistungen für Folgen von Krieg und politischen Ereignissen,funktion,0640 671 15 - 246,Kosten der Erstaufnahme von Spätaussiedlern,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,0640,2020,"Soziale Sicherung, soziale Kriegsfolgeaufgaben, Wiedergutmachung",24,Erstattungen an Inland,"Bewilligungen für Spätaussiedler, Minderheiten und Vertriebene",2,0
4449,101382101,ausgaben,2012,Andere Einrichtungen für Wissenschaft und Forschung,165,"Bundesministerium für Ernährung, Landwirtschaft und Verbraucherschutz",82,821,Erwerb von unbeweglichen Sachen,8,10,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",funktion,1013 821 01 - 165,Erwerb von bebauten und unbebauten Grundstücken,Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,1013,0,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",16,Grunderwerb,"Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen",1,1
4450,101353255,ausgaben,2012,Andere Einrichtungen für Wissenschaft und Forschung,165,"Bundesministerium für Ernährung, Landwirtschaft und Verbraucherschutz",53,532,Sächliche Verwaltungsausgaben (Obergruppe 53),5,10,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",funktion,1013 532 55 - 165,Ausgaben für Aufträge und Dienstleistungen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1013,20,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",16,Sonstiges,"Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen",1,1
4451,062853245,ausgaben,2012,Zivile Verteidigung,034,Bundesministerium des Innern,53,532,Sächliche Verwaltungsausgaben (Obergruppe 53),5,06,Verteidigung (nur Bund),funktion,0628 532 45 - 034,Haltung von Luftfahrzeugen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0628,5122,Allgemeine Dienste,03,Sonstiges,Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,0,0
4452,606723242,einnahmen,2012,Sonstige Sozialversicherungen,229,Allgemeine Finanzverwaltung,23,232,Sonstige (zweckgebundene) Zuweisungen aus dem öffentlichen Bereich,2,60,Sozialversicherung einschließlich Arbeitslosenversicherung,funktion,6067 232 42 - 229,"Erstattungen der Länder im Beitrittsgebiet für sonstige Versorgungsleistungen an Angehörige der ehemaligen Deutschen Volkspolizei, der Feuerwehr und des Strafvollzugs",Einnahmen aus Zuweisungen und Zuschüssen mit Ausnahme für Investitionen,6067,4000,"Soziale Sicherung, soziale Kriegsfolgeaufgaben, Wiedergutmachung",22,Sonstige Zuweisungen von Ländern,Sonstige Versorgungsausgaben,2,0
4453,070851155,ausgaben,2012,Sonstige Rechtsschutzaufgaben,059,Bundesministerium der Justiz,51,511,Sächliche Verwaltungsausgaben (Obergruppe 51),5,07,Rechtsschutz,funktion,0708 511 55 - 059,"Geschäftsbedarf und Datenübertragung sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, Software, Wartung","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0708,876,Allgemeine Dienste,05,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",Bundesamt für Justiz,0,1
4454,170652555,ausgaben,2012,Politische Führung,011,"Bundesministerium für Familie, Senioren, Frauen und Jugend",52,525,Sächliche Verwaltungsausgaben (Obergruppe 52),5,17,Politische Führung und zentrale Verwaltung,funktion,1706 525 55 - 011,Aus- und Fortbildung,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1706,7,Allgemeine Dienste,01,Aus- und Fortbildung,Antidiskriminierungsstelle des Bundes,0,1
4455,121071112,ausgaben,2012,Bundesautobahnen,721,"Bundesministerium für Verkehr, Bau und Stadtentwicklung",71,711,Baumaßnahmen,7,12,Straßen,funktion,1210 711 12 - 721,Hochbauten an Bundesautobahnen bis 1 000 000 € Baukosten,Baumaßnahmen,1210,17300,Verkehrs- und Nachrichtenwesen,72,Baumaßnahmen,Bundesfernstraßen (ohne Lkw-Maut),7,0
4456,190171101,ausgaben,2012,Verfassungsgerichte,051,Bundesverfassungsgericht,71,711,Baumaßnahmen,7,19,Rechtsschutz,funktion,1901 711 01 - 051,"Kleine Neu- , Um- und Erweiterungsbauten",Baumaßnahmen,1901,0,Allgemeine Dienste,05,Baumaßnahmen,Bundesverfassungsgericht,0,1
4457,100945301,ausgaben,2012,Maßnahmen des Gesundheitswesens,314,"Bundesministerium für Ernährung, Landwirtschaft und Verbraucherschutz",45,453,Sonstige personalbezogene Ausgaben,4,10,Einrichtungen und Maßnahmen des Gesundheitswesens,funktion,1009 453 01 - 314,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Personalausgaben,1009,50,"Gesundheit, Umwelt, Sport und Erholung",31,"Trennungsgeld, Umzugskostenvergütungen",Bundesamt für Verbraucherschutz und Lebensmittelsicherheit (BVL),3,1
4458,091571171,ausgaben,2012,Maßnahmen der Reaktorsicherheit und des Strahlenschutzes,342,Bundesministerium für Wirtschaft und Technologie,71,711,Baumaßnahmen,7,09,Reaktorsicherheit und Strahlenschutz,funktion,0915 711 71 - 342,"Kleine Neu- , Um- und Erweiterungsbauten",Baumaßnahmen,0915,200,"Gesundheit, Umwelt, Sport und Erholung",34,Baumaßnahmen,Bundesanstalt für Geowissenschaften und Rohstoffe,3,0
4459,050489631,ausgaben,2012,Auslandsschulwesen und kulturelle Angelegenheiten im Ausland,024,Auswärtiges Amt,89,896,Zuschüsse für Investitionen an sonstige Bereiche,8,05,Auswärtige Angelegenheiten,funktion,0504 896 31 - 024,Zuschüsse zu Baumaßnahmen,Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,0504,10000,Allgemeine Dienste,02,Zuschüsse für Investitionen an Ausland,Pflege kultureller Beziehungen zum Ausland,0,0
4460,141288241,ausgaben,2012,Deutsche Verteidigungsstreitkräfte,032,Bundesministerium der Verteidigung,88,882,Zuweisungen für Investitionen an öffentlichen Bereich,8,14,Verteidigung (nur Bund),funktion,1412 882 41 - 032,Zuweisungen für Investitionen an die Länder,Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,1412,2500,Allgemeine Dienste,03,Zuweisungen für Investitionen an Länder,Unterbringung,0,0
4461,101526101,einnahmen,2012,Andere Einrichtungen für Wissenschaft und Forschung,165,"Bundesministerium für Ernährung, Landwirtschaft und Verbraucherschutz",26,261,Schuldendiensthilfen und Erstattungen von Verwaltungsausgaben aus sonstigen Bereichen,2,10,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",funktion,1015 261 01 - 165,Erstattung von Verwaltungsausgaben,Einnahmen aus Zuweisungen und Zuschüssen mit Ausnahme für Investitionen,1015,120,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",16,Schuldendiensthilfen und Erstattungen von Verwaltungsausgaben aus dem Inland,"Max Rubner-Institut, Bundesforschungsinstitut für Ernährung und Lebensmittel",1,0
4462,061681211,ausgaben,2012,Forschung und experimentelle Entwicklung zur Erkundung und Nutzung der irdischen Umwelt (Einzelmaßnahmen),177,Bundesministerium des Innern,81,812,Erwerb von beweglichen Sachen,8,06,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",funktion,0616 812 11 - 177,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke",Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,0616,0,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",17,Erwerb von Geräten und sonstigen beweglichen Sachen,Bundesamt für Kartographie und Geodäsie,1,0
4463,070751701,ausgaben,2012,Ordentliche Gerichte und Staatsanwaltschaften,052,Bundesministerium der Justiz,51,517,Sächliche Verwaltungsausgaben (Obergruppe 51),5,07,Rechtsschutz,funktion,0707 517 01 - 052,"Bewirtschaftung der Grundstücke, Gebäude und Räume","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0707,0,Allgemeine Dienste,05,"Bewirtschaftung der Grundstücke, Gebäude und Räume",Bundespatentgericht,0,1
4464,046863257,ausgaben,2012,"Versorgung einschließlich Beihilfen für Versorgungsempfänger, soweit nicht unter Funktionen 038, 039, 048, 058, 068, 118 und 138",018,Bundeskanzlerin und Bundeskanzleramt,63,632,Sonstige (zweckgebundene) Zuweisungen an öffentlichen Bereich,6,04,Politische Führung und zentrale Verwaltung,funktion,0468 632 57 - 018,Abfindungen und Erstattungen des Bundes für Versorgungslasten,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,0468,145,Allgemeine Dienste,01,Sonstige Zuweisungen an Länder,Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter des Kapitels 0403,0,0
4465,080598101,ausgaben,2012,Haushaltstechnische Verrechnungen,990,Bundesministerium der Finanzen,98,981,Haushaltstechnische Verrechnungen,9,08,Haushaltstechnische Verrechnungen,funktion,0805 981 01 - 990,Leistungen an Bundesbehörden zur Durchführung von Aufträgen,Besondere Finanzierungsausgaben,0805,0,Allgemeine Finanzwirtschaft,99,Verrechnungen zwischen Kapiteln,Zentrum für Informationsverarbeitung und Informationstechnik,9,0
4466,230298107,ausgaben,2012,Haushaltstechnische Verrechnungen,990,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,98,981,Haushaltstechnische Verrechnungen,9,23,Haushaltstechnische Verrechnungen,funktion,2302 981 07 - 990,Leistungen an Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,Besondere Finanzierungsausgaben,2302,0,Allgemeine Finanzwirtschaft,99,Verrechnungen zwischen Kapiteln,Allgemeine Bewilligungen,9,0
4467,230298101,ausgaben,2012,Haushaltstechnische Verrechnungen,990,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,98,981,Haushaltstechnische Verrechnungen,9,23,Haushaltstechnische Verrechnungen,funktion,2302 981 01 - 990,Leistungen an Bundesbehörden zur Durchführung von Aufträgen,Besondere Finanzierungsausgaben,2302,0,Allgemeine Finanzwirtschaft,99,Verrechnungen zwischen Kapiteln,Allgemeine Bewilligungen,9,0
4468,160553999,ausgaben,2012,Umwelt- und Naturschutzbehörden,331,"Bundesministerium für Umwelt, Naturschutz und Reaktorsicherheit",53,539,Sächliche Verwaltungsausgaben (Obergruppe 53),5,16,Umwelt- und Naturschutz,funktion,1605 539 99 - 331,Vermischte Verwaltungsausgaben,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1605,277,"Gesundheit, Umwelt, Sport und Erholung",33,Sonstiges,Umweltbundesamt,3,1
4469,160751741,ausgaben,2012,Maßnahmen der Reaktorsicherheit und des Strahlenschutzes,342,"Bundesministerium für Umwelt, Naturschutz und Reaktorsicherheit",51,517,Sächliche Verwaltungsausgaben (Obergruppe 51),5,16,Reaktorsicherheit und Strahlenschutz,funktion,1607 517 41 - 342,"Bewirtschaftung der Grundstücke, Gebäude und Räume","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1607,83,"Gesundheit, Umwelt, Sport und Erholung",34,"Bewirtschaftung der Grundstücke, Gebäude und Räume",Bundesamt für Strahlenschutz,3,0
4470,100363290,ausgaben,2012,Sonstiges,529,"Bundesministerium für Ernährung, Landwirtschaft und Verbraucherschutz",63,632,Sonstige (zweckgebundene) Zuweisungen an öffentlichen Bereich,6,10,Verbesserung der Agrarstruktur,funktion,1003 632 90 - 529,"Bundesanteil zur Finanzierung der Gemeinschaftsaufgabe ""Verbesserung der Agrarstruktur und des Küstenschutzes"" (ohne Investitionen)",Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,1003,198000,"Ernährung, Landwirtschaft und Forsten",52,Sonstige Zuweisungen an Länder,"Gemeinschaftsaufgabe ""Verbesserung der Agrarstruktur und des Küstenschutzes""",5,0
4471,070463201,ausgaben,2012,Ordentliche Gerichte und Staatsanwaltschaften,052,Bundesministerium der Justiz,63,632,Sonstige (zweckgebundene) Zuweisungen an öffentlichen Bereich,6,07,Rechtsschutz,funktion,0704 632 01 - 052,Verwaltungskostenerstattung an Länder,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,0704,4100,Allgemeine Dienste,05,Sonstige Zuweisungen an Länder,Der Generalbundesanwalt beim Bundesgerichtshof,0,0
4472,061053202,ausgaben,2012,Polizei,042,Bundesministerium des Innern,53,532,Sächliche Verwaltungsausgaben (Obergruppe 53),5,06,Öffentliche Sicherheit und Ordnung,funktion,0610 532 02 - 042,"Besondere Fahndungskosten, Kosten für Fahndungshilfsmittel und kriminalpolizeiliche Fachtagungen","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0610,1235,Allgemeine Dienste,04,Sonstiges,Bundeskriminalamt,0,1
4473,120542201,ausgaben,2012,Sonstiges,719,"Bundesministerium für Verkehr, Bau und Stadtentwicklung",42,422,Bezüge und Nebenleistungen,4,12,Verwaltung,funktion,1205 422 01 - 719,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Personalausgaben,1205,4765,Verkehrs- und Nachrichtenwesen,71,Bezüge und Nebenleistungen der Beamten und Richter,Bundesamt für Güterverkehr,7,1
4474,120542202,ausgaben,2012,Sonstiges,719,"Bundesministerium für Verkehr, Bau und Stadtentwicklung",42,422,Bezüge und Nebenleistungen,4,12,Verwaltung,funktion,1205 422 02 - 719,Bezüge und Nebenleistungen der beamteten Hilfskräfte,Personalausgaben,1205,0,Verkehrs- und Nachrichtenwesen,71,Bezüge und Nebenleistungen der Beamten und Richter,Bundesamt für Güterverkehr,7,1
4475,171011201,einnahmen,2012,Kindergeld,231,"Bundesministerium für Familie, Senioren, Frauen und Jugend",11,112,Verwaltungseinnahmen,1,17,"Familien- und Sozialhilfe, Förderung der Wohlfahrtspflege u. Ä.",funktion,1710 112 01 - 231,"Geldstrafen, Geldbußen und Gerichtskosten","Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",1710,75,"Soziale Sicherung, soziale Kriegsfolgeaufgaben, Wiedergutmachung",23,Geldstrafen und Geldbußen (einschließlich der damit zusammenhängenden Gerichts- und Verwaltungskosten),Gesetzliche Leistungen für die Familie,2,0
4476,230342801,ausgaben,2012,Wirtschaftliche Zusammenarbeit und Entwicklung,023,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,42,428,Bezüge und Nebenleistungen,4,23,Auswärtige Angelegenheiten,funktion,2303 428 01 - 023,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Personalausgaben,2303,0,Allgemeine Dienste,02,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Abwicklung Bundesstelle für Entwicklungshilfe,0,0
4477,081367111,ausgaben,2012,Lastenausgleichsverwaltung,215,Bundesministerium der Finanzen,67,671,Erstattungen an sonstige Bereiche,6,08,Verwaltung,funktion,0813 671 11 - 215,"Verwaltungskosten, Gebühren und Kostenerstattungen aus der Durchführung der Lastenausgleichsgesetze",Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,0813,931,"Soziale Sicherung, soziale Kriegsfolgeaufgaben, Wiedergutmachung",21,Erstattungen an Inland,Wiedergutmachungen des Bundes,2,0
4478,081228208,einnahmen,2012,"Steuer- und Zollverwaltung, Vermögensverwaltung",061,Bundesministerium der Finanzen,28,282,Sonstige Zuschüsse aus sonstigen Bereichen,2,08,Finanzverwaltung,funktion,0812 282 08 - 061,Einnahmen aus Prämienzahlungen der Bundesanstalt für Immobilienaufgaben,Einnahmen aus Zuweisungen und Zuschüssen mit Ausnahme für Investitionen,0812,0,Allgemeine Dienste,06,Sonstige Zuschüsse aus dem Inland,Bundesamt für zentrale Dienste und offene Vermögensfragen,0,0
4479,030112401,einnahmen,2012,Politische Führung,011,Bundesrat,12,124,Einnahmen aus wirtschaftlicher Tätigkeit und aus Vermögen (ohne Zinsen),1,03,Politische Führung und zentrale Verwaltung,funktion,0301 124 01 - 011,"Einnahmen aus Vermietung, Verpachtung und Nutzung","Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",0301,50,Allgemeine Dienste,01,Mieten und Pachten,Bundesrat,0,0
4480,122672601,ausgaben,2012,Politische Führung,011,"Bundesministerium für Verkehr, Bau und Stadtentwicklung",72,726,Baumaßnahmen,7,12,Politische Führung und zentrale Verwaltung,funktion,1226 726 01 - 011,Baumaßnahmen für Zwecke des Deutschen Historischen Museums in Berlin,Baumaßnahmen,1226,0,Allgemeine Dienste,01,Baumaßnahmen,Hochbau- und Förderungsmaßnahmen in Berlin und Bonn,0,0
4481,100111101,einnahmen,2012,Politische Führung,011,"Bundesministerium für Ernährung, Landwirtschaft und Verbraucherschutz",11,111,Verwaltungseinnahmen,1,10,Politische Führung und zentrale Verwaltung,funktion,1001 111 01 - 011,"Gebühren, sonstige Entgelte","Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",1001,1,Allgemeine Dienste,01,"Gebühren, sonstige Entgelte",Bundesministerium,0,0
4482,150654721,ausgaben,2012,Maßnahmen des Gesundheitswesens,314,Bundesministerium für Gesundheit,54,547,Sächliche Verwaltungsausgaben (Obergruppe 54),5,15,Einrichtungen und Maßnahmen des Gesundheitswesens,funktion,1506 547 21 - 314,Nicht aufteilbare sächliche Verwaltungsausgaben,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1506,0,"Gesundheit, Umwelt, Sport und Erholung",31,Nicht aufteilbare sächliche Verwaltungsausgaben,Paul-Ehrlich-Institut,3,0
4483,010463403,ausgaben,2012,Politische Führung,011,Bundespräsident und Bundespräsidialamt,63,634,Sonstige (zweckgebundene) Zuweisungen an öffentlichen Bereich,6,01,Politische Führung und zentrale Verwaltung,funktion,0104 634 03 - 011,Zuweisungen an den Versorgungsfonds,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,0104,60,Allgemeine Dienste,01,Sonstige Zuweisungen an Sondervermögen,Büro der Gemeinsamen Wissenschaftskonferenz,0,1
4484,051111901,einnahmen,2012,Andere Einrichtungen für Wissenschaft und Forschung,165,Auswärtiges Amt,11,119,Verwaltungseinnahmen,1,05,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",funktion,0511 119 01 - 165,Einnahmen aus Veröffentlichungen,"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",0511,50,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",16,Sonstige,Deutsches Archäologisches Institut,1,0
4485,606728131,einnahmen,2012,"Versorgung einschließlich Beihilfen für Versorgungsempfänger, soweit nicht unter Funktionen 038, 039, 048, 058, 068, 118 und 138",018,Allgemeine Finanzverwaltung,28,281,Sonstige Zuschüsse aus sonstigen Bereichen,2,60,Politische Führung und zentrale Verwaltung,funktion,6067 281 31 - 018,Sonstige Erstattungen aus dem Inland,Einnahmen aus Zuweisungen und Zuschüssen mit Ausnahme für Investitionen,6067,200,Allgemeine Dienste,01,Sonstige Erstattungen aus dem Inland,Sonstige Versorgungsausgaben,0,0
4486,110468601,ausgaben,2012,Arbeitsschutz,254,Bundesministerium für Arbeit und Soziales,68,686,Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche,6,11,Arbeitsmarktpolitik und Arbeitsschutz,funktion,1104 686 01 - 254,"Beiträge an Verbände, Vereine, Gesellschaften, Organisationen und Einrichtungen",Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,1104,19,"Soziale Sicherung, soziale Kriegsfolgeaufgaben, Wiedergutmachung",25,Sonstige Zuschüsse für laufende Zwecke im Inland,Bundesanstalt für Arbeitsschutz und Arbeitsmedizin,2,0
4487,110413201,einnahmen,2012,Arbeitsschutz,254,Bundesministerium für Arbeit und Soziales,13,132,"Erlöse aus der Veräußerung von Gegenständen, Kapitalrückzahlungen",1,11,Arbeitsmarktpolitik und Arbeitsschutz,funktion,1104 132 01 - 254,Erlöse aus der Veräußerung von beweglichen Sachen,"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",1104,7,"Soziale Sicherung, soziale Kriegsfolgeaufgaben, Wiedergutmachung",25,Erlöse aus der Veräußerung von beweglichen Sachen,Bundesanstalt für Arbeitsschutz und Arbeitsmedizin,2,0
4488,140342301,ausgaben,2012,Deutsche Verteidigungsstreitkräfte,032,Bundesministerium der Verteidigung,42,423,Bezüge und Nebenleistungen,4,14,Verteidigung (nur Bund),funktion,1403 423 01 - 032,"Bezüge und Nebenleistungen der Berufssoldatinnen und Berufssoldaten, der Soldatinnen und Soldaten auf Zeit sowie Ausbildungsgeld für Anwärterinnen und Anwärter der Sanitätsoffizierslaufbahn",Personalausgaben,1403,5715952,Allgemeine Dienste,03,"Bezüge und Nebenleistungen der Berufssoldaten und Soldaten auf Zeit, Wehrsold und Nebenleistungen der Wehrpflichtigen sowie Sold der Zivildienstleistenden","Kommandobehörden, Truppen, Sozialversicherungsbeiträge und Fürsorgemaßnahmen für Soldatinnen und Soldaten",0,0
4489,140342302,ausgaben,2012,Deutsche Verteidigungsstreitkräfte,032,Bundesministerium der Verteidigung,42,423,Bezüge und Nebenleistungen,4,14,Verteidigung (nur Bund),funktion,1403 423 02 - 032,Wehrsold und Nebenleistungen der freiwillig Wehrdienstleistenden,Personalausgaben,1403,168600,Allgemeine Dienste,03,"Bezüge und Nebenleistungen der Berufssoldaten und Soldaten auf Zeit, Wehrsold und Nebenleistungen der Wehrpflichtigen sowie Sold der Zivildienstleistenden","Kommandobehörden, Truppen, Sozialversicherungsbeiträge und Fürsorgemaßnahmen für Soldatinnen und Soldaten",0,0
