flow,year,funktion_3_title,funktion_3_address,einzelplan_1_title,gruppe_2_address,gruppe_3_address,gruppe_2_title,gruppe_1_address,einzelplan_1_address,funktion_2_title,name,title,gruppe_1_title,einzelplan_2_address,funktion_1_title,funktion_2_address,gruppe_3_title,einzelplan_2_title,funktion_1_address,flexible,amount
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,45,459,Sonstige personalbezogene Ausgaben,4,15,Gesundheitswesen,1504 459 29 - 314,Vermischte Personalausgaben,Personalausgaben,1504,"Gesundheit, Umwelt, Sport und Erholung",31,Sonstiges,Bundeszentrale für gesundheitliche Aufklärung,3,nicht-flexibel,0
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,45,459,Sonstige personalbezogene Ausgaben,4,15,Gesundheitswesen,1504 459 39 - 314,Vermischte Personalausgaben,Personalausgaben,1504,"Gesundheit, Umwelt, Sport und Erholung",31,Sonstiges,Bundeszentrale für gesundheitliche Aufklärung,3,nicht-flexibel,0
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,45,459,Sonstige personalbezogene Ausgaben,4,15,Gesundheitswesen,1504 459 59 - 314,Vermischte Personalausgaben,Personalausgaben,1504,"Gesundheit, Umwelt, Sport und Erholung",31,Sonstiges,Bundeszentrale für gesundheitliche Aufklärung,3,nicht-flexibel,0
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,51,511,Sächliche Verwaltungsausgaben (Obergruppe 51),5,15,Gesundheitswesen,1504 511 01 - 314,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1504,"Gesundheit, Umwelt, Sport und Erholung",31,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",Bundeszentrale für gesundheitliche Aufklärung,3,flexibel,161000
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,51,511,Sächliche Verwaltungsausgaben (Obergruppe 51),5,15,Gesundheitswesen,1504 511 55 - 314,"Geschäftsbedarf und Datenübertragung sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, Software, Wartung","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1504,"Gesundheit, Umwelt, Sport und Erholung",31,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",Bundeszentrale für gesundheitliche Aufklärung,3,flexibel,244000
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,51,514,Sächliche Verwaltungsausgaben (Obergruppe 51),5,15,Gesundheitswesen,1504 514 01 - 314,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1504,"Gesundheit, Umwelt, Sport und Erholung",31,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",Bundeszentrale für gesundheitliche Aufklärung,3,flexibel,10000
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,51,517,Sächliche Verwaltungsausgaben (Obergruppe 51),5,15,Gesundheitswesen,1504 517 01 - 314,"Bewirtschaftung der Grundstücke, Gebäude und Räume","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1504,"Gesundheit, Umwelt, Sport und Erholung",31,"Bewirtschaftung der Grundstücke, Gebäude und Räume",Bundeszentrale für gesundheitliche Aufklärung,3,flexibel,485000
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,51,518,Sächliche Verwaltungsausgaben (Obergruppe 51),5,15,Gesundheitswesen,1504 518 01 - 314,Mieten und Pachten,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1504,"Gesundheit, Umwelt, Sport und Erholung",31,Mieten und Pachten,Bundeszentrale für gesundheitliche Aufklärung,3,flexibel,10000
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,51,518,Sächliche Verwaltungsausgaben (Obergruppe 51),5,15,Gesundheitswesen,1504 518 02 - 314,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1504,"Gesundheit, Umwelt, Sport und Erholung",31,Mieten und Pachten,Bundeszentrale für gesundheitliche Aufklärung,3,nicht-flexibel,874000
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,51,519,Sächliche Verwaltungsausgaben (Obergruppe 51),5,15,Gesundheitswesen,1504 519 01 - 314,Unterhaltung der Grundstücke und baulichen Anlagen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1504,"Gesundheit, Umwelt, Sport und Erholung",31,Unterhaltung der Grundstücke und baulichen Anlagen,Bundeszentrale für gesundheitliche Aufklärung,3,flexibel,20000
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,52,525,Sächliche Verwaltungsausgaben (Obergruppe 52),5,15,Gesundheitswesen,1504 525 01 - 314,Aus- und Fortbildung,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1504,"Gesundheit, Umwelt, Sport und Erholung",31,Aus- und Fortbildung,Bundeszentrale für gesundheitliche Aufklärung,3,flexibel,20000
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,52,525,Sächliche Verwaltungsausgaben (Obergruppe 52),5,15,Gesundheitswesen,1504 525 55 - 314,Aus- und Fortbildung,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1504,"Gesundheit, Umwelt, Sport und Erholung",31,Aus- und Fortbildung,Bundeszentrale für gesundheitliche Aufklärung,3,flexibel,25000
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,52,526,Sächliche Verwaltungsausgaben (Obergruppe 52),5,15,Gesundheitswesen,1504 526 01 - 314,Gerichts- und ähnliche Kosten,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1504,"Gesundheit, Umwelt, Sport und Erholung",31,"Sachverständige, Gerichts- und ähnliche Kosten",Bundeszentrale für gesundheitliche Aufklärung,3,flexibel,0
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,52,526,Sächliche Verwaltungsausgaben (Obergruppe 52),5,15,Gesundheitswesen,1504 526 03 - 314,Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1504,"Gesundheit, Umwelt, Sport und Erholung",31,"Sachverständige, Gerichts- und ähnliche Kosten",Bundeszentrale für gesundheitliche Aufklärung,3,flexibel,11000
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,52,527,Sächliche Verwaltungsausgaben (Obergruppe 52),5,15,Gesundheitswesen,1504 527 01 - 314,Dienstreisen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1504,"Gesundheit, Umwelt, Sport und Erholung",31,Dienstreisen,Bundeszentrale für gesundheitliche Aufklärung,3,flexibel,96000
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,53,531,Sächliche Verwaltungsausgaben (Obergruppe 53),5,15,Gesundheitswesen,1504 531 06 - 314,Gesundheitliche Aufklärung der Bevölkerung,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1504,"Gesundheit, Umwelt, Sport und Erholung",31,Sonstiges,Bundeszentrale für gesundheitliche Aufklärung,3,nicht-flexibel,16330000
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,53,531,Sächliche Verwaltungsausgaben (Obergruppe 53),5,15,Gesundheitswesen,1504 531 07 - 314,Finanzierung von Maßnahmen zur Suchtprävention,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1504,"Gesundheit, Umwelt, Sport und Erholung",31,Sonstiges,Bundeszentrale für gesundheitliche Aufklärung,3,nicht-flexibel,0
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,53,532,Sächliche Verwaltungsausgaben (Obergruppe 53),5,15,Gesundheitswesen,1504 532 03 - 314,Erfahrungsaustausch auf dem Gebiet der Gesundheitserziehung,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1504,"Gesundheit, Umwelt, Sport und Erholung",31,Sonstiges,Bundeszentrale für gesundheitliche Aufklärung,3,flexibel,115000
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,53,532,Sächliche Verwaltungsausgaben (Obergruppe 53),5,15,Gesundheitswesen,1504 532 04 - 314,"Ausgaben für Lehrgänge, Fort- und Weiterbildungsmaßnahmen auf dem Gebiet der Gesundheitsaufklärung und -erziehung","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1504,"Gesundheit, Umwelt, Sport und Erholung",31,Sonstiges,Bundeszentrale für gesundheitliche Aufklärung,3,flexibel,151000
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,53,532,Sächliche Verwaltungsausgaben (Obergruppe 53),5,15,Gesundheitswesen,1504 532 55 - 314,Ausgaben für Aufträge und Dienstleistungen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1504,"Gesundheit, Umwelt, Sport und Erholung",31,Sonstiges,Bundeszentrale für gesundheitliche Aufklärung,3,flexibel,39000
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,53,539,Sächliche Verwaltungsausgaben (Obergruppe 53),5,15,Gesundheitswesen,1504 539 99 - 314,Vermischte Verwaltungsausgaben,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1504,"Gesundheit, Umwelt, Sport und Erholung",31,Sonstiges,Bundeszentrale für gesundheitliche Aufklärung,3,flexibel,16000
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,54,545,Sächliche Verwaltungsausgaben (Obergruppe 54),5,15,Gesundheitswesen,1504 545 01 - 314,"Konferenzen, Tagungen, Messen und Ausstellungen","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1504,"Gesundheit, Umwelt, Sport und Erholung",31,Sonstiges,Bundeszentrale für gesundheitliche Aufklärung,3,flexibel,152000
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,54,547,Sächliche Verwaltungsausgaben (Obergruppe 54),5,15,Gesundheitswesen,1504 547 11 - 314,Nicht aufteilbare sächliche Verwaltungsausgaben,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1504,"Gesundheit, Umwelt, Sport und Erholung",31,Nicht aufteilbare sächliche Verwaltungsausgaben,Bundeszentrale für gesundheitliche Aufklärung,3,flexibel,0
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,54,547,Sächliche Verwaltungsausgaben (Obergruppe 54),5,15,Gesundheitswesen,1504 547 21 - 314,Nicht aufteilbare sächliche Verwaltungsausgaben,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1504,"Gesundheit, Umwelt, Sport und Erholung",31,Nicht aufteilbare sächliche Verwaltungsausgaben,Bundeszentrale für gesundheitliche Aufklärung,3,nicht-flexibel,0
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,54,547,Sächliche Verwaltungsausgaben (Obergruppe 54),5,15,Gesundheitswesen,1504 547 31 - 314,Nicht aufteilbare sächliche Verwaltungsausgaben,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1504,"Gesundheit, Umwelt, Sport und Erholung",31,Nicht aufteilbare sächliche Verwaltungsausgaben,Bundeszentrale für gesundheitliche Aufklärung,3,nicht-flexibel,0
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,54,547,Sächliche Verwaltungsausgaben (Obergruppe 54),5,15,Gesundheitswesen,1504 547 41 - 314,Nicht aufteilbare sächliche Verwaltungsausgaben,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1504,"Gesundheit, Umwelt, Sport und Erholung",31,Nicht aufteilbare sächliche Verwaltungsausgaben,Bundeszentrale für gesundheitliche Aufklärung,3,flexibel,50000
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,63,634,Sonstige (zweckgebundene) Zuweisungen an öffentlichen Bereich,6,15,Gesundheitswesen,1504 634 03 - 314,Zuweisungen an den Versorgungsfonds,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,1504,"Gesundheit, Umwelt, Sport und Erholung",31,Sonstige Zuweisungen an Sondervermögen,Bundeszentrale für gesundheitliche Aufklärung,3,flexibel,40000
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,63,634,Sonstige (zweckgebundene) Zuweisungen an öffentlichen Bereich,6,15,Gesundheitswesen,1504 634 43 - 314,Zuweisungen an den Versorgungsfonds,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,1504,"Gesundheit, Umwelt, Sport und Erholung",31,Sonstige Zuweisungen an Sondervermögen,Bundeszentrale für gesundheitliche Aufklärung,3,flexibel,0
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,68,687,Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche,6,15,Gesundheitswesen,1504 687 01 - 314,Mitgliedsbeiträge an internationale Organisationen,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,1504,"Gesundheit, Umwelt, Sport und Erholung",31,Zuschüsse für laufende Zwecke im Ausland (soweit nicht an die EU),Bundeszentrale für gesundheitliche Aufklärung,3,nicht-flexibel,6000
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,71,711,Baumaßnahmen,7,15,Gesundheitswesen,1504 711 01 - 314,"Kleine Neu-﻿, Um- und Erweiterungsbauten",Baumaßnahmen,1504,"Gesundheit, Umwelt, Sport und Erholung",31,Baumaßnahmen,Bundeszentrale für gesundheitliche Aufklärung,3,flexibel,31000
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,81,811,Erwerb von beweglichen Sachen,8,15,Gesundheitswesen,1504 811 01 - 314,Erwerb von Fahrzeugen,Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,1504,"Gesundheit, Umwelt, Sport und Erholung",31,Erwerb von Fahrzeugen,Bundeszentrale für gesundheitliche Aufklärung,3,flexibel,0
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,81,812,Erwerb von beweglichen Sachen,8,15,Gesundheitswesen,1504 812 01 - 314,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,1504,"Gesundheit, Umwelt, Sport und Erholung",31,Erwerb von Geräten und sonstigen beweglichen Sachen,Bundeszentrale für gesundheitliche Aufklärung,3,flexibel,39000
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,81,812,Erwerb von beweglichen Sachen,8,15,Gesundheitswesen,1504 812 41 - 314,Erwerb von Geräten,Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,1504,"Gesundheit, Umwelt, Sport und Erholung",31,Erwerb von Geräten und sonstigen beweglichen Sachen,Bundeszentrale für gesundheitliche Aufklärung,3,flexibel,0
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,81,812,Erwerb von beweglichen Sachen,8,15,Gesundheitswesen,1504 812 55 - 314,"Erwerb von Datenverarbeitungsanlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen, Software",Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,1504,"Gesundheit, Umwelt, Sport und Erholung",31,Erwerb von Geräten und sonstigen beweglichen Sachen,Bundeszentrale für gesundheitliche Aufklärung,3,flexibel,256000
ausgaben,2015,Haushaltstechnische Verrechnungen,890,Bundesministerium für Gesundheit,98,981,Haushaltstechnische Verrechnungen,9,15,Haushaltstechnische Verrechnungen,1504 981 01 - 890,Leistungen an Bundesbehörden zur Durchführung von Aufträgen,Besondere Finanzierungsausgaben,1504,Finanzwirtschaft,89,Verrechnungen zwischen Kapiteln,Bundeszentrale für gesundheitliche Aufklärung,8,nicht-flexibel,0
einnahmen,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,11,119,Verwaltungseinnahmen,1,15,Gesundheitswesen,1505 119 01 - 314,Einnahmen aus Veröffentlichungen,"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",1505,"Gesundheit, Umwelt, Sport und Erholung",31,Sonstige,Deutsches Institut für Medizinische Dokumentation und Information,3,nicht-flexibel,845000
einnahmen,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,11,119,Verwaltungseinnahmen,1,15,Gesundheitswesen,1505 119 99 - 314,Vermischte Einnahmen,"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",1505,"Gesundheit, Umwelt, Sport und Erholung",31,Sonstige,Deutsches Institut für Medizinische Dokumentation und Information,3,nicht-flexibel,400000
einnahmen,2015,Gesundheitsverwaltung,311,Bundesministerium für Gesundheit,23,236,Sonstige (zweckgebundene) Zuweisungen aus dem öffentlichen Bereich,2,15,Gesundheitswesen,1505 236 01 - 311,Kosten der Datentransparenz gem. § 303a Abs. 1 SGB V,Einnahmen aus Zuweisungen und Zuschüssen mit Ausnahme für Investitionen,1505,"Gesundheit, Umwelt, Sport und Erholung",31,Erstattungen von Sozialversicherungsträgern sowie von der Bundesanstalt für Arbeit,Deutsches Institut für Medizinische Dokumentation und Information,3,nicht-flexibel,640000
einnahmen,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,27,272,Zuschüsse von der EU,2,15,Gesundheitswesen,1505 272 01 - 314,Einnahmen aus Zuschüssen von der EU,Einnahmen aus Zuweisungen und Zuschüssen mit Ausnahme für Investitionen,1505,"Gesundheit, Umwelt, Sport und Erholung",31,Sonstige Zuschüsse von der EU,Deutsches Institut für Medizinische Dokumentation und Information,3,nicht-flexibel,0
einnahmen,2015,Haushaltstechnische Verrechnungen,890,Bundesministerium für Gesundheit,38,381,Haushaltstechnische Verrechnungen,3,15,Haushaltstechnische Verrechnungen,1505 381 01 - 890,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,"Einnahmen aus Schuldenaufnahmen, aus Zuweisungen und Zuschüssen für Investitionen, besondere Finanzierungseinnahmen",1505,Finanzwirtschaft,89,Verrechnungen zwischen Kapiteln,Deutsches Institut für Medizinische Dokumentation und Information,8,nicht-flexibel,0
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,42,422,Bezüge und Nebenleistungen,4,15,Gesundheitswesen,1505 422 01 - 314,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Personalausgaben,1505,"Gesundheit, Umwelt, Sport und Erholung",31,Bezüge und Nebenleistungen der Beamten und Richter,Deutsches Institut für Medizinische Dokumentation und Information,3,flexibel,949000
ausgaben,2015,Gesundheitsverwaltung,311,Bundesministerium für Gesundheit,42,422,Bezüge und Nebenleistungen,4,15,Gesundheitswesen,1505 422 61 - 311,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Personalausgaben,1505,"Gesundheit, Umwelt, Sport und Erholung",31,Bezüge und Nebenleistungen der Beamten und Richter,Deutsches Institut für Medizinische Dokumentation und Information,3,nicht-flexibel,500000
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,42,427,Bezüge und Nebenleistungen,4,15,Gesundheitswesen,1505 427 09 - 314,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Personalausgaben,1505,"Gesundheit, Umwelt, Sport und Erholung",31,"Beschäftigungsentgelte, Aufwendungen für nebenamtlich und nebenberuflich Tätige",Deutsches Institut für Medizinische Dokumentation und Information,3,flexibel,792000
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,42,427,Bezüge und Nebenleistungen,4,15,Gesundheitswesen,1505 427 19 - 314,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Personalausgaben,1505,"Gesundheit, Umwelt, Sport und Erholung",31,"Beschäftigungsentgelte, Aufwendungen für nebenamtlich und nebenberuflich Tätige",Deutsches Institut für Medizinische Dokumentation und Information,3,flexibel,0
ausgaben,2015,Gesundheitsverwaltung,311,Bundesministerium für Gesundheit,42,427,Bezüge und Nebenleistungen,4,15,Gesundheitswesen,1505 427 69 - 311,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Personalausgaben,1505,"Gesundheit, Umwelt, Sport und Erholung",31,"Beschäftigungsentgelte, Aufwendungen für nebenamtlich und nebenberuflich Tätige",Deutsches Institut für Medizinische Dokumentation und Information,3,nicht-flexibel,0
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,42,428,Bezüge und Nebenleistungen,4,15,Gesundheitswesen,1505 428 01 - 314,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Personalausgaben,1505,"Gesundheit, Umwelt, Sport und Erholung",31,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Deutsches Institut für Medizinische Dokumentation und Information,3,flexibel,5597000
ausgaben,2015,Gesundheitsverwaltung,311,Bundesministerium für Gesundheit,42,428,Bezüge und Nebenleistungen,4,15,Gesundheitswesen,1505 428 61 - 311,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Personalausgaben,1505,"Gesundheit, Umwelt, Sport und Erholung",31,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Deutsches Institut für Medizinische Dokumentation und Information,3,nicht-flexibel,0
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,45,453,Sonstige personalbezogene Ausgaben,4,15,Gesundheitswesen,1505 453 01 - 314,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Personalausgaben,1505,"Gesundheit, Umwelt, Sport und Erholung",31,"Trennungsgeld, Umzugskostenvergütungen",Deutsches Institut für Medizinische Dokumentation und Information,3,flexibel,6000
ausgaben,2015,Gesundheitsverwaltung,311,Bundesministerium für Gesundheit,45,459,Sonstige personalbezogene Ausgaben,4,15,Gesundheitswesen,1505 459 69 - 311,Vermischte Personalausgaben,Personalausgaben,1505,"Gesundheit, Umwelt, Sport und Erholung",31,Sonstiges,Deutsches Institut für Medizinische Dokumentation und Information,3,nicht-flexibel,0
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,51,511,Sächliche Verwaltungsausgaben (Obergruppe 51),5,15,Gesundheitswesen,1505 511 01 - 314,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1505,"Gesundheit, Umwelt, Sport und Erholung",31,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",Deutsches Institut für Medizinische Dokumentation und Information,3,flexibel,130000
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,51,511,Sächliche Verwaltungsausgaben (Obergruppe 51),5,15,Gesundheitswesen,1505 511 55 - 314,"Geschäftsbedarf und Datenübertragung sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, Software, Wartung","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1505,"Gesundheit, Umwelt, Sport und Erholung",31,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",Deutsches Institut für Medizinische Dokumentation und Information,3,flexibel,918000
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,51,514,Sächliche Verwaltungsausgaben (Obergruppe 51),5,15,Gesundheitswesen,1505 514 01 - 314,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1505,"Gesundheit, Umwelt, Sport und Erholung",31,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",Deutsches Institut für Medizinische Dokumentation und Information,3,flexibel,4000
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,51,517,Sächliche Verwaltungsausgaben (Obergruppe 51),5,15,Gesundheitswesen,1505 517 01 - 314,"Bewirtschaftung der Grundstücke, Gebäude und Räume","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1505,"Gesundheit, Umwelt, Sport und Erholung",31,"Bewirtschaftung der Grundstücke, Gebäude und Räume",Deutsches Institut für Medizinische Dokumentation und Information,3,flexibel,500000
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,51,518,Sächliche Verwaltungsausgaben (Obergruppe 51),5,15,Gesundheitswesen,1505 518 01 - 314,Mieten und Pachten,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1505,"Gesundheit, Umwelt, Sport und Erholung",31,Mieten und Pachten,Deutsches Institut für Medizinische Dokumentation und Information,3,flexibel,22000
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,51,518,Sächliche Verwaltungsausgaben (Obergruppe 51),5,15,Gesundheitswesen,1505 518 02 - 314,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1505,"Gesundheit, Umwelt, Sport und Erholung",31,Mieten und Pachten,Deutsches Institut für Medizinische Dokumentation und Information,3,nicht-flexibel,582000
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,51,518,Sächliche Verwaltungsausgaben (Obergruppe 51),5,15,Gesundheitswesen,1505 518 55 - 314,"Miete für Datenverarbeitungsanlagen, Geräte, Ausstattungs- und Ausrüstungsgegenstände, Maschinen, Software","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1505,"Gesundheit, Umwelt, Sport und Erholung",31,Mieten und Pachten,Deutsches Institut für Medizinische Dokumentation und Information,3,flexibel,5000
ausgaben,2015,Gesundheitsschutz,314,Bundesministerium für Gesundheit,51,519,Sächliche Verwaltungsausgaben (Obergruppe 51),5,15,Gesundheitswesen,1505 519 01 - 314,Unterhaltung der Grundstücke und baulichen Anlagen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1505,"Gesundheit, Umwelt, Sport und Erholung",31,Unterhaltung der Grundstücke und baulichen Anlagen,Deutsches Institut für Medizinische Dokumentation und Information,3,flexibel,20000
